candidate_id,problem,language,submission_id,source_file,issue_id,severity,line,column,message,risk,code_before,code_at_line,code_after,approved_for_removal,review_notes
unused_000464,gigel-si-telefonul,cpp,1408557234,gigel-si-telefonul/1408557234.cpp,unreadVariable,style,16,33,Variable 'dp' is assigned a value that is never used.,medium,,"vector<vector<long long>> dp(n + 1, vector<long long>(x + 1, 0));",,FALSE,
unused_000465,gigel-si-telefonul,cpp,1408565472,gigel-si-telefonul/1408565472.cpp,unusedVariable,style,13,17,Unused variable: a,medium,,vector<int> a;,int ans = 0;,FALSE,
unused_000466,gigel-si-telefonul,cpp,1408568669,gigel-si-telefonul/1408568669.cpp,unreadVariable,style,19,15,Variable 'target' is assigned a value that is never used.,medium,int cost=0;,int target=0;,for(int j=0;j<n;j++){,FALSE,
unused_000467,gigel-si-telefonul,cpp,1408568689,gigel-si-telefonul/1408568689.cpp,unreadVariable,style,19,15,Variable 'target' is assigned a value that is never used.,medium,int cost=0;,int target=0;,for(int j=0;j<n;j++){,FALSE,
unused_000468,matei-si-diamantele,cpp,1314234680,matei-si-diamantele/1314234680.cpp,unusedVariable,style,21,34,Unused variable: urm,medium,{,"int frum_max = -INT_MAX, urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000469,matei-si-diamantele,cpp,1314234680,matei-si-diamantele/1314234680.cpp,unreadVariable,style,33,11,Variable 'i' is assigned a value that is never used.,medium,,i = l;,j = c;,FALSE,
unused_000470,matei-si-diamantele,cpp,1314234680,matei-si-diamantele/1314234680.cpp,unreadVariable,style,34,11,Variable 'j' is assigned a value that is never used.,medium,i = l;,j = c;,int k = 1;,FALSE,
unused_000471,matei-si-diamantele,cpp,1314234680,matei-si-diamantele/1314234680.cpp,unreadVariable,style,61,15,Variable 'i' is assigned a value that is never used.,medium,frum_max = maxi;,i = l_urm;,j = c_urm;,FALSE,
unused_000472,matei-si-diamantele,cpp,1314234680,matei-si-diamantele/1314234680.cpp,unreadVariable,style,62,15,Variable 'j' is assigned a value that is never used.,medium,i = l_urm;,j = c_urm;,k++;,FALSE,
unused_000473,matei-si-diamantele,cpp,1314234854,matei-si-diamantele/1314234854.cpp,unreadVariable,style,45,25,Variable 'current_pos' is assigned a value that is never used.,medium,for(int i = 0; i < P; i++){,int current_pos = grid[L][C];,int North = grid[L-1][C];,FALSE,
unused_000474,matei-si-diamantele,cpp,1314234886,matei-si-diamantele/1314234886.cpp,unusedVariable,style,21,34,Unused variable: urm,medium,{,"int frum_max = -INT_MAX, urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000475,matei-si-diamantele,cpp,1314234886,matei-si-diamantele/1314234886.cpp,unreadVariable,style,33,11,Variable 'i' is assigned a value that is never used.,medium,,i = l;,j = c;,FALSE,
unused_000476,matei-si-diamantele,cpp,1314234886,matei-si-diamantele/1314234886.cpp,unreadVariable,style,34,11,Variable 'j' is assigned a value that is never used.,medium,i = l;,j = c;,int k = 1;,FALSE,
unused_000477,matei-si-diamantele,cpp,1314234886,matei-si-diamantele/1314234886.cpp,unreadVariable,style,61,15,Variable 'i' is assigned a value that is never used.,medium,frum_max = maxi;,i = l_urm;,j = c_urm;,FALSE,
unused_000478,matei-si-diamantele,cpp,1314234886,matei-si-diamantele/1314234886.cpp,unreadVariable,style,62,15,Variable 'j' is assigned a value that is never used.,medium,i = l_urm;,j = c_urm;,k++;,FALSE,
unused_000479,matei-si-diamantele,cpp,1314234901,matei-si-diamantele/1314234901.cpp,unreadVariable,style,21,33,Variable 'visited' is assigned a value that is never used.,medium,"vector<vector<int>> mat(n, vector<int>(m));","vector<vector<bool>> visited(n, vector<bool>(m, false));",,FALSE,
unused_000480,matei-si-diamantele,cpp,1314234927,matei-si-diamantele/1314234927.cpp,unreadVariable,style,21,33,Variable 'visited' is assigned a value that is never used.,medium,"vector<vector<int>> mat(n, vector<int>(m));","vector<vector<bool>> visited(n, vector<bool>(m, false));",,FALSE,
unused_000481,matei-si-diamantele,cpp,1314234952,matei-si-diamantele/1314234952.cpp,unreadVariable,style,46,25,Variable 'current_pos' is assigned a value that is never used.,medium,for(int i = 0; i < P; i++){,int current_pos = grid[L][C];,int North = grid[L-1][C];,FALSE,
unused_000482,matei-si-diamantele,cpp,1314235322,matei-si-diamantele/1314235322.cpp,unusedVariable,style,21,34,Unused variable: urm,medium,{,"int frum_max = -INT_MAX, urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000483,matei-si-diamantele,cpp,1314235322,matei-si-diamantele/1314235322.cpp,unreadVariable,style,33,11,Variable 'i' is assigned a value that is never used.,medium,,i = l;,j = c;,FALSE,
unused_000484,matei-si-diamantele,cpp,1314235322,matei-si-diamantele/1314235322.cpp,unreadVariable,style,34,11,Variable 'j' is assigned a value that is never used.,medium,i = l;,j = c;,int k = 1;,FALSE,
unused_000485,matei-si-diamantele,cpp,1314235419,matei-si-diamantele/1314235419.cpp,unusedFunction,style,18,6,The function 'printMeta' is never used.,high,,void printMeta(){,"cout<<""N= ""<<N<<"" M= ""<<M<<"" P= ""<<P<<"" start= ""<<start_i<<"" ""<<start_j<<""\n"";",FALSE,
unused_000486,matei-si-diamantele,cpp,1314235531,matei-si-diamantele/1314235531.cpp,unusedFunction,style,25,6,The function 'printMeta' is never used.,high,,void printMeta(){,"cout<<""N= ""<<N<<"" M= ""<<M<<"" P= ""<<P<<"" start= ""<<start_i<<"" ""<<start_j<<""\n"";",FALSE,
unused_000487,matei-si-diamantele,cpp,1314235605,matei-si-diamantele/1314235605.cpp,unusedVariable,style,25,21,Unused variable: endL,medium,} else {,"int startL, endL, startC, endC, mvd = A[L][C];",startL = L - P;,FALSE,
unused_000488,matei-si-diamantele,cpp,1314235663,matei-si-diamantele/1314235663.cpp,unusedFunction,style,25,6,The function 'printMeta' is never used.,high,,void printMeta(){,"cout<<""N= ""<<N<<"" M= ""<<M<<"" P= ""<<P<<"" start= ""<<start_i<<"" ""<<start_j<<""\n"";",FALSE,
unused_000489,matei-si-diamantele,cpp,1314235667,matei-si-diamantele/1314235667.cpp,unusedVariable,style,21,34,Unused variable: urm,medium,{,"int frum_max = -INT_MAX, urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000490,matei-si-diamantele,cpp,1314235715,matei-si-diamantele/1314235715.cpp,unreadVariable,style,25,13,Variable 'aux' is assigned a value that is never used.,medium,int max = a[l][q];,int aux = max - 1;,"int chx, chy;",FALSE,
unused_000491,matei-si-diamantele,cpp,1314235888,matei-si-diamantele/1314235888.cpp,unusedFunction,style,25,6,The function 'printMeta' is never used.,high,,void printMeta(){,"cout<<""N= ""<<N<<"" M= ""<<M<<"" P= ""<<P<<"" start= ""<<start_i<<"" ""<<start_j<<""\n"";",FALSE,
unused_000492,matei-si-diamantele,cpp,1314236172,matei-si-diamantele/1314236172.cpp,unusedFunction,style,17,6,The function 'conditii_continuare' is never used.,high,},"bool conditii_continuare(int l, int c)",{,FALSE,
unused_000493,matei-si-diamantele,cpp,1314236299,matei-si-diamantele/1314236299.cpp,unusedVariable,style,21,34,Unused variable: urm,medium,{,"int frum_max = -INT_MAX, urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000494,matei-si-diamantele,cpp,1314236529,matei-si-diamantele/1314236529.cpp,redundantAssignment,style,65,37,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000495,matei-si-diamantele,cpp,1314236529,matei-si-diamantele/1314236529.cpp,redundantAssignment,style,65,37,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000496,matei-si-diamantele,cpp,1314236561,matei-si-diamantele/1314236561.cpp,unreadVariable,style,38,23,Variable 'inf' is assigned a value that is never used.,medium,,"int i = 0, j, inf = INT_MAX;",queue<Poz> q;,FALSE,
unused_000497,matei-si-diamantele,cpp,1314236561,matei-si-diamantele/1314236561.cpp,unusedVariable,style,38,16,Unused variable: j,medium,,"int i = 0, j, inf = INT_MAX;",queue<Poz> q;,FALSE,
unused_000498,matei-si-diamantele,cpp,1314236661,matei-si-diamantele/1314236661.cpp,unusedVariable,style,26,43,Unused variable: urm,medium,{,"long long int frum_max = v[l][c], urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000499,matei-si-diamantele,cpp,1314236744,matei-si-diamantele/1314236744.cpp,unusedVariable,style,34,43,Unused variable: urm,medium,{,"long long int frum_max = v[l][c], urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000500,matei-si-diamantele,cpp,1314236752,matei-si-diamantele/1314236752.cpp,redundantAssignment,style,65,37,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000501,matei-si-diamantele,cpp,1314236752,matei-si-diamantele/1314236752.cpp,redundantAssignment,style,65,37,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000502,matei-si-diamantele,cpp,1314236884,matei-si-diamantele/1314236884.cpp,unusedVariable,style,34,43,Unused variable: urm,medium,{,"long long int frum_max = v[l][c], urm;",for(i = 0; i <= m + 1; i++),FALSE,
unused_000503,matei-si-diamantele,cpp,1314236997,matei-si-diamantele/1314236997.cpp,redundantAssignment,style,65,45,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000504,matei-si-diamantele,cpp,1314236997,matei-si-diamantele/1314236997.cpp,redundantAssignment,style,65,45,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000505,matei-si-diamantele,cpp,1314237031,matei-si-diamantele/1314237031.cpp,unreadVariable,style,13,9,Variable 'rez' is assigned a value that is never used.,medium,int rez;,rez = 0;,cin >> n >> m >> p >> l >> c;,FALSE,
unused_000506,matei-si-diamantele,cpp,1314237031,matei-si-diamantele/1314237031.cpp,unusedVariable,style,23,9,Unused variable: nord,medium,},"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000507,matei-si-diamantele,cpp,1314237031,matei-si-diamantele/1314237031.cpp,unusedVariable,style,23,15,Unused variable: sud,medium,},"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000508,matei-si-diamantele,cpp,1314237031,matei-si-diamantele/1314237031.cpp,unusedVariable,style,23,20,Unused variable: est,medium,},"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000509,matei-si-diamantele,cpp,1314237031,matei-si-diamantele/1314237031.cpp,unusedVariable,style,23,25,Unused variable: vest,medium,},"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000510,matei-si-diamantele,cpp,1314237040,matei-si-diamantele/1314237040.cpp,redundantAssignment,style,66,45,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000511,matei-si-diamantele,cpp,1314237040,matei-si-diamantele/1314237040.cpp,redundantAssignment,style,66,45,Variable 'sus' is reassigned a value before the old one has been used.,medium,if(a[l+aux][c] > a[l+copie][c]) {,sus = a[l+aux][c];,} else {,FALSE,
unused_000512,matei-si-diamantele,cpp,1314237060,matei-si-diamantele/1314237060.cpp,unreadVariable,style,24,12,Variable 'm1' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0;",if (p == 0),FALSE,
unused_000513,matei-si-diamantele,cpp,1314237060,matei-si-diamantele/1314237060.cpp,unreadVariable,style,24,20,Variable 'm2' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0;",if (p == 0),FALSE,
unused_000514,matei-si-diamantele,cpp,1314237060,matei-si-diamantele/1314237060.cpp,unreadVariable,style,24,30,Variable 'lin1' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0;",if (p == 0),FALSE,
unused_000515,matei-si-diamantele,cpp,1314237060,matei-si-diamantele/1314237060.cpp,unreadVariable,style,24,40,Variable 'col1' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0;",if (p == 0),FALSE,
unused_000516,matei-si-diamantele,cpp,1314237060,matei-si-diamantele/1314237060.cpp,unreadVariable,style,24,51,Variable 'lin2' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0;",if (p == 0),FALSE,
unused_000517,matei-si-diamantele,cpp,1314237060,matei-si-diamantele/1314237060.cpp,unreadVariable,style,24,61,Variable 'col2' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0;",if (p == 0),FALSE,
unused_000518,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,12,Variable 'm1' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000519,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,20,Variable 'm2' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000520,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,30,Variable 'lin1' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000521,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,40,Variable 'col1' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000522,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,51,Variable 'lin2' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000523,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,61,Variable 'col2' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000524,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,78,Variable 'm3' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000525,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,88,Variable 'lin3' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000526,matei-si-diamantele,cpp,1314237181,matei-si-diamantele/1314237181.cpp,unreadVariable,style,24,98,Variable 'col3' is assigned a value that is never used.,medium,cin >> a[i][j];,"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000527,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,12,Variable 'm1' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000528,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,20,Variable 'm2' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000529,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,30,Variable 'lin1' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000530,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,40,Variable 'col1' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000531,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,51,Variable 'lin2' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000532,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,61,Variable 'col2' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000533,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,78,Variable 'm3' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000534,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,88,Variable 'lin3' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000535,matei-si-diamantele,cpp,1314237250,matei-si-diamantele/1314237250.cpp,unreadVariable,style,27,98,Variable 'col3' is assigned a value that is never used.,medium,},"int m1 = 0, m2 = 0, lin1 = 0, col1 =  0, lin2 = 0, col2 = 0, maxi = 0,m3 = 0, lin3 = 0, col3 = 0;",if (p == 0),FALSE,
unused_000536,matei-si-diamantele,cpp,1314237335,matei-si-diamantele/1314237335.cpp,unreadVariable,style,13,9,Variable 'rez' is assigned a value that is never used.,medium,int rez;,rez = 0;,int index = 0;,FALSE,
unused_000537,matei-si-diamantele,cpp,1314237335,matei-si-diamantele/1314237335.cpp,unusedVariable,style,25,9,Unused variable: nord,medium,int max = 0;,"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000538,matei-si-diamantele,cpp,1314237335,matei-si-diamantele/1314237335.cpp,unusedVariable,style,25,15,Unused variable: sud,medium,int max = 0;,"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000539,matei-si-diamantele,cpp,1314237335,matei-si-diamantele/1314237335.cpp,unusedVariable,style,25,20,Unused variable: est,medium,int max = 0;,"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000540,matei-si-diamantele,cpp,1314237335,matei-si-diamantele/1314237335.cpp,unusedVariable,style,25,25,Unused variable: vest,medium,int max = 0;,"int nord, sud, est, vest;",if (p == 0),FALSE,
unused_000541,matei-si-diamantele,cpp,1314237477,matei-si-diamantele/1314237477.cpp,unreadVariable,style,42,14,Variable 'dp[1][1]' is assigned a value that is never used.,medium,int dp[m + 1][n + 1];,dp[1][1] = max_gem;,,FALSE,
unused_000542,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,26,16,Variable 'actual' is assigned a value that is never used.,medium,,int actual = start;,n1--;,FALSE,
unused_000543,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,29,11,Variable 'a' is assigned a value that is never used.,medium,m1--;,int a = n1;,int b = m1;,FALSE,
unused_000544,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,30,11,Variable 'b' is assigned a value that is never used.,medium,int a = n1;,int b = m1;,n = n1;,FALSE,
unused_000545,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,37,15,Variable 'a' is assigned a value that is never used.,medium,{,a = n1-1;,b = m;,FALSE,
unused_000546,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,38,15,Variable 'b' is assigned a value that is never used.,medium,a = n1-1;,b = m;,start = v[n-1][m];,FALSE,
unused_000547,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,43,15,Variable 'a' is assigned a value that is never used.,medium,{,a = n1;,b = m-1;,FALSE,
unused_000548,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,44,15,Variable 'b' is assigned a value that is never used.,medium,a = n1;,b = m-1;,start = v[n][m-1];,FALSE,
unused_000549,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,49,15,Variable 'a' is assigned a value that is never used.,medium,{,a = n1+1;,b = m;,FALSE,
unused_000550,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,50,15,Variable 'b' is assigned a value that is never used.,medium,a = n1+1;,b = m;,start = v[n+1][m];,FALSE,
unused_000551,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,55,15,Variable 'a' is assigned a value that is never used.,medium,{,a = n1+1;,b = m+1;,FALSE,
unused_000552,matei-si-diamantele,c,1323416016,matei-si-diamantele/1323416016.c,unreadVariable,style,56,15,Variable 'b' is assigned a value that is never used.,medium,a = n1+1;,b = m+1;,start = v[n][m+1];,FALSE,
unused_000553,matei-si-diamantele,cpp,1323416777,matei-si-diamantele/1323416777.cpp,unusedFunction,style,49,10,The function 'print_output' is never used.,high,,void print_output(vector<vector<int> > result) {,for (int i = 0; i < n; i++) {,FALSE,
unused_000554,matei-si-diamantele,cpp,1323416777,matei-si-diamantele/1323416777.cpp,unusedPrivateFunction,style,49,10,Unused private function: 'Task::print_output',high,,void print_output(vector<vector<int> > result) {,for (int i = 0; i < n; i++) {,FALSE,
unused_000555,matei-si-diamantele,cpp,1323426687,matei-si-diamantele/1323426687.cpp,unusedStructMember,style,17,10,class member 'Task::vis' is never used.,high,int mat[1005][1005];,bool vis[1005][1005];,int nr_steps[1005][1005];,FALSE,
unused_000556,matei-si-diamantele,cpp,1323426687,matei-si-diamantele/1323426687.cpp,unusedStructMember,style,20,17,class member 'Task::v' is never used.,high,,vector<int> v;,,FALSE,
unused_000557,matei-si-diamantele,cpp,1323428875,matei-si-diamantele/1323428875.cpp,unusedStructMember,style,17,10,class member 'Task::vis' is never used.,high,int mat[1005][1005];,bool vis[1005][1005];,int nr_steps[1005][1005];,FALSE,
unused_000558,matei-si-diamantele,cpp,1323428875,matei-si-diamantele/1323428875.cpp,unusedStructMember,style,20,17,class member 'Task::v' is never used.,high,,vector<int> v;,,FALSE,
unused_000559,matei-si-diamantele,cpp,1323448135,matei-si-diamantele/1323448135.cpp,unusedVariable,style,27,25,Unused variable: timp,medium,,priority_queue<int> timp;,int diamond[n + 1][m + 1];,FALSE,
unused_000560,matei-si-diamantele,cpp,1323450425,matei-si-diamantele/1323450425.cpp,unreadVariable,style,52,14,Variable 'best' is assigned a value that is never used.,medium,best_diamond.push(diamond[initial.first][initial.second]);,int best = diamond[initial.first][initial.second];,,FALSE,
unused_000561,matei-si-diamantele,cpp,1332386790,matei-si-diamantele/1332386790.cpp,unusedVariable,style,31,17,Unused variable: points,medium,"vector<int> maximums(p,0);",vector<int> points;,,FALSE,
unused_000562,matei-si-diamantele,cpp,1332558574,matei-si-diamantele/1332558574.cpp,unreadVariable,style,56,16,Variable 'task' is assigned a value that is never used.,medium,int main() {,auto* task = new (std::nothrow) Task{};,if (!task) {,FALSE,
unused_000563,matei-si-diamantele,cpp,1332753487,matei-si-diamantele/1332753487.cpp,redundantInitialization,style,24,7,Redundant initialization for 'z'. The initialized value is overwritten before it is read.,medium,,z = f[l][c];,,FALSE,
unused_000564,matei-si-diamantele,cpp,1332753509,matei-si-diamantele/1332753509.cpp,redundantInitialization,style,31,7,Redundant initialization for 'z'. The initialized value is overwritten before it is read.,medium,,z = f[l][c];,,FALSE,
unused_000565,matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,unusedVariable,style,26,15,Unused variable: pozmax1,medium,"vector <vector <long long>> matrix(N, vector<long long>(M, 0));","long long pozmax1, pozmax2;",L--;,FALSE,
unused_000566,matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,unusedVariable,style,26,24,Unused variable: pozmax2,medium,"vector <vector <long long>> matrix(N, vector<long long>(M, 0));","long long pozmax1, pozmax2;",L--;,FALSE,
unused_000567,matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,unusedFunction,style,7,6,The function 'check' is never used.,high,using namespace std;,"void check(vector<vector<long long>>matrix, long long pozl, long long pozc, long long P, long long *max, long long N, long long M) {",if (*max < matrix[pozl][pozc]) {,FALSE,
unused_000568,matei-si-diamantele,cpp,1333804278,matei-si-diamantele/1333804278.cpp,unusedVariable,style,40,39,Unused variable: domain,medium,"long long N,M,P,L,C,k;","std::vector<std::pair<int, int> > domain,solution;",,FALSE,
unused_000569,matei-si-diamantele,cpp,1333804278,matei-si-diamantele/1333804278.cpp,unusedVariable,style,40,46,Unused variable: solution,medium,"long long N,M,P,L,C,k;","std::vector<std::pair<int, int> > domain,solution;",,FALSE,
unused_000570,matei-si-diamantele,cpp,1333804295,matei-si-diamantele/1333804295.cpp,unusedVariable,style,39,25,Unused variable: k,medium,int main(){,"long long n,m,p,l,c,k;",cin >> n >> m >> p >> l >> c;,FALSE,
unused_000571,matei-si-diamantele,cpp,1333804295,matei-si-diamantele/1333804295.cpp,unusedFunction,style,5,6,The function 'back_1' is never used.,high,,"void back_1(long long step,vector< vector<long long> > &map,long long L,long long C,long long P,","long long N,long long M,",FALSE,
unused_000572,matei-si-diamantele,cpp,1342818952,matei-si-diamantele/1342818952.cpp,unusedFunction,style,30,4,The function 'mypowr' is never used.,high,ll const md=998244353LL;,"ll mypowr(ll a,ll b, ll mod1) {ll res=1;if(b<0)b=0;a%=mod1; assert(b>=0);",for(;b;b>>=1){if(b&1)res=res*a%mod1;a=a*a%mod1;}return res;},FALSE,
