problem,submission_id,user_id,score,language,predicted_algorithm,best_reference_id,jplag_similarity,feature_similarity,score_compatibility,combined_score,second_combined_score,combined_margin,confidence,tests_run,tests_passed,tests_failed,pass_rate_percentage,wrong_answers,timeouts,runtime_errors,compilation_error,passed_tests,failed_tests,timeout_tests,runtime_error_tests,total_execution_time_seconds,average_execution_time_seconds,maximum_execution_time_seconds
gigel-si-raspandirea-vestilor,1314237315,user_0081,2.5,cpp,unknown,1344636729,0.0,0.927056,1.0,0.378117,0.344134,0.033983,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],5.013901,0.227905,0.647724
gigel-si-raspandirea-vestilor,1314237425,user_0081,2.5,cpp,unknown,1344636729,0.0,0.823367,1.0,0.34701,0.328915,0.018095,low,22,3,19,13.64,12,7,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],28.645318,1.30206,3.0
gigel-si-raspandirea-vestilor,1314237500,user_0019,2.5,java,unknown,1314236937,0.374302,0.858033,0.05,0.486991,0.0,0.486991,low,22,3,19,13.64,12,0,7,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],"[""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",5.045798,0.229354,0.377148
gigel-si-raspandirea-vestilor,1314237573,user_0343,2.5,cpp,unknown,1314235683,0.0,0.885369,1.0,0.365611,0.350166,0.015445,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],4.427163,0.201235,0.710399
gigel-si-raspandirea-vestilor,1314237749,user_0081,2.5,cpp,unknown,1344636729,0.0,0.9203,1.0,0.37609,0.339312,0.036778,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],4.184332,0.190197,0.619416
gigel-si-raspandirea-vestilor,1314237779,user_0004,2.5,java,unknown,1314236937,0.315245,0.88086,0.05,0.458405,0.0,0.458405,low,22,2,20,9.09,9,11,0,False,"[""input00.txt"", ""input01.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],37.352797,1.697854,3.0
gigel-si-raspandirea-vestilor,1314237799,user_0081,2.5,cpp,unknown,1344636729,0.0,0.91949,1.0,0.375847,0.339359,0.036488,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],4.070788,0.185036,0.641817
gigel-si-raspandirea-vestilor,1314237823,user_0248,2.5,java,unknown,1314236937,0.327684,0.958781,0.05,0.489244,0.0,0.489244,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],5.774202,0.262464,0.349627
gigel-si-raspandirea-vestilor,1314255019,user_0264,2.5,java,unknown,1314236937,0.348348,0.833754,0.05,0.464135,0.0,0.464135,low,22,2,20,9.09,6,0,14,False,"[""input00.txt"", ""input02.txt""]","[""input01.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],"[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",4.270788,0.194127,0.282248
gigel-si-raspandirea-vestilor,1322777673,user_0198,2.5,cpp,unknown,1344636729,0.0,0.895027,1.0,0.368508,0.326954,0.041554,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],4.319006,0.196318,0.618201
gigel-si-raspandirea-vestilor,1322778548,user_0198,2.5,cpp,unknown,1344636729,0.0,0.875525,1.0,0.362657,0.337528,0.025129,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],4.173211,0.189691,0.579263
gigel-si-raspandirea-vestilor,1323433091,user_0067,2.5,cpp,unknown,1314235683,0.0,0.832735,1.0,0.34982,0.345482,0.004339,low,22,2,20,9.09,11,9,0,False,"[""input01.txt"", ""input02.txt""]","[""input00.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],30.032123,1.365096,3.0
gigel-si-raspandirea-vestilor,1323452201,user_0173,2.5,java,dijkstra,1314236937,0.37299,0.913136,0.05,0.502735,0.0,0.502735,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],6.248266,0.284012,0.502532
gigel-si-raspandirea-vestilor,1323456054,user_0059,2.5,cpp,unknown,1344636729,0.0,0.68055,1.0,0.304165,0.29385,0.010315,low,22,2,20,9.09,20,0,0,False,"[""input01.txt"", ""input03.txt""]","[""input00.txt"", ""input02.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],7.271955,0.330543,0.849796
gigel-si-raspandirea-vestilor,1332202152,user_0113,2.5,java,dijkstra,1314236937,0.405,0.942808,0.05,0.530842,0.0,0.530842,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input03.txt""]","[""input02.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],6.127272,0.278512,0.450664
gigel-si-raspandirea-vestilor,1332671101,user_0066,2.5,cpp,unknown,1344636729,0.0,0.839956,1.0,0.351987,0.329289,0.022698,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input03.txt""]","[""input02.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],7.260293,0.330013,0.97155
gigel-si-raspandirea-vestilor,1333683189,user_0266,2.5,cpp,unknown,1344636729,0.0,0.87035,1.0,0.361105,0.358416,0.002689,low,22,1,21,4.55,15,1,5,False,"[""input11.txt""]","[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input18.txt""]","[""input16.txt"", ""input17.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",8.278896,0.376313,3.0
gigel-si-raspandirea-vestilor,1333789453,user_0268,2.5,java,unknown,1314236937,0.393939,0.828693,0.05,0.489972,0.0,0.489972,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input06.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],7.391706,0.335987,0.616854
gigel-si-raspandirea-vestilor,1333789514,user_0268,2.5,java,unknown,1314236937,0.392749,0.823702,0.05,0.48776,0.0,0.48776,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input06.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],7.866874,0.357585,0.588432
gigel-si-raspandirea-vestilor,1344591257,user_0093,2.5,cpp,unknown,1344636729,0.0,0.796982,1.0,0.339095,0.308182,0.030913,low,22,3,19,13.64,5,4,10,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt""]","[""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",14.189616,0.644983,3.0
gigel-si-raspandirea-vestilor,1344600466,user_0072,2.5,c,unknown,1314236436,0.0,0.940362,1.0,0.382109,0.0,0.382109,low,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
gigel-si-raspandirea-vestilor,1344629074,user_0036,2.5,cpp,unknown,1344636729,0.0,0.956564,1.0,0.386969,0.330282,0.056687,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],6.6449,0.302041,0.935364
gigel-si-raspandirea-vestilor,1344629136,user_0036,2.5,cpp,unknown,1344636729,0.0,0.954539,1.0,0.386362,0.330111,0.056251,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],6.399397,0.290882,0.953568
gigel-si-raspandirea-vestilor,1344636729,user_0089,2.5,cpp,hardcoded,1344636729,1.0,1.0,1.0,1.0,1.0,0.0,reference,22,2,20,9.09,20,0,0,False,"[""input01.txt"", ""input02.txt""]","[""input00.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.149952,0.052271,0.233684
gigel-si-raspandirea-vestilor,1344636952,user_0135,2.5,cpp,unknown,1344636729,0.0,0.794134,1.0,0.33824,0.307978,0.030262,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],7.130792,0.324127,0.944822
gigel-si-raspandirea-vestilor,1361914865,user_0395,2.5,java,unknown,1314236937,0.0,0.845385,0.05,0.258616,0.0,0.258616,low,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
gigel-si-raspandirea-vestilor,1361917885,user_0375,2.5,cpp,unknown,1344636729,0.0,0.768709,1.0,0.330613,0.31255,0.018063,low,22,3,19,13.64,17,2,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input19.txt"", ""input20.txt""]",[],7.108558,0.323116,3.0
gigel-si-raspandirea-vestilor,1378096682,user_0287,2.5,java,unknown,1314236937,0.365931,0.848319,0.05,0.479054,0.0,0.479054,low,22,3,19,13.64,10,1,8,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input13.txt""]","[""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",30.243284,1.374695,3.0
gigel-si-raspandirea-vestilor,1378120860,user_0435,2.5,java,unknown,1314236937,0.360248,0.85172,0.05,0.476665,0.0,0.476665,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input06.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],9.24392,0.420178,0.910941
gigel-si-raspandirea-vestilor,1391827043,user_0388,2.5,cpp,unknown,1314235683,0.0,0.83734,1.0,0.351202,0.340302,0.0109,low,22,2,20,9.09,20,0,0,False,"[""input01.txt"", ""input02.txt""]","[""input00.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],5.329156,0.242234,0.643898
gigel-si-raspandirea-vestilor,1391941282,user_0316,2.5,cpp,unknown,1314235683,0.0,0.818259,1.0,0.345478,0.34469,0.000788,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input06.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],7.076236,0.321647,1.127639
gigel-si-raspandirea-vestilor,1408435665,user_0411,2.5,cpp,unknown,1344636729,0.0,0.786473,1.0,0.335942,0.318506,0.017436,low,22,2,20,9.09,9,11,0,False,"[""input01.txt"", ""input06.txt""]","[""input00.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],35.661113,1.62096,3.0
gigel-si-raspandirea-vestilor,1408462766,user_0335,2.5,cpp,unknown,1314235683,0.0,0.883851,1.0,0.365155,0.330222,0.034933,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],8.730709,0.39685,1.017569
gigel-si-raspandirea-vestilor,1408492345,user_0233,2.5,cpp,unknown,1314235683,0.0,0.848681,1.0,0.354604,0.329537,0.025067,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],4.301453,0.195521,0.476741
gigel-si-raspandirea-vestilor,1314234895,user_0224,5.0,java,unknown,1314236937,0.348348,0.85778,0.1,0.476343,0.0,0.476343,low,22,4,18,18.18,8,10,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input05.txt""]","[""input03.txt"", ""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],35.387446,1.60852,3.0
